,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
776,922,DDD:ddd:010480548:mpeg21.didl.xml.gz.xml,1950-06-06,922,../data/1950/06-06/DDD_010480548/DDD:ddd:010480548:mpeg21.didl.xml.gz.xml,../data/1950/06-06/DDD_010480548,Het nieuws : algemeen dagblad,1950-06-06,Paramaribo,A.J. Morpurgo,KB C 197,7,2079,nl
777,923,DDD:ddd:011210637:mpeg21.didl.xml.gz.xml,1950-02-09,923,../data/1950/02-09/DDD_011210637/DDD:ddd:011210637:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_011210637,De vrije pers : ochtendbulletin,1950-02-09,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,118,nl
778,924,DDD:ddd:011218850:mpeg21.didl.xml.gz.xml,1950-02-09,924,../data/1950/02-09/DDD_011218850/DDD:ddd:011218850:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_011218850,De Surinamer : nieuws- en advertentieblad,1950-02-09,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6660,nl
779,925,DDD:ddd:010480453:mpeg21.didl.xml.gz.xml,1950-02-09,925,../data/1950/02-09/DDD_010480453/DDD:ddd:010480453:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010480453,Het nieuws : algemeen dagblad,1950-02-09,Paramaribo,A.J. Morpurgo,KB C 197,7,1984,nl
780,926,DDD:ddd:010950392:mpeg21.didl.xml.gz.xml,1950-02-09,926,../data/1950/02-09/DDD_010950392/DDD:ddd:010950392:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010950392,Het vrĳe volk : democratisch-socialistisch dagblad,1950-02-09,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1444,nl
781,927,DDD:ddd:011185154:mpeg21.didl.xml.gz.xml,1950-02-09,927,../data/1950/02-09/DDD_011185154/DDD:ddd:011185154:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_011185154,De Volksvriend,1950-02-09,"Orange City, Iowa",Henry Hospers,Roosevelt Study Center,76,18,nl
782,928,DDD:ddd:010862605:mpeg21.didl.xml.gz.xml,1950-02-09,928,../data/1950/02-09/DDD_010862605/DDD:ddd:010862605:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010862605,De locomotief : Samarangsch handels- en advertentie-blad,1950-02-09,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,135,nl
783,930,DDD:ddd:010850934:mpeg21.didl.xml.gz.xml,1950-02-09,930,../data/1950/02-09/DDD_010850934/DDD:ddd:010850934:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010850934,De waarheid,1950-02-09,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,236,nl
784,931,DDD:ddd:011155283:mpeg21.didl.xml.gz.xml,1950-02-09,931,../data/1950/02-09/DDD_011155283/DDD:ddd:011155283:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_011155283,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-02-09,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12212,nl
785,932,DDD:ddd:011199699:mpeg21.didl.xml.gz.xml,1950-02-09,932,../data/1950/02-09/DDD_011199699/DDD:ddd:011199699:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_011199699,De Tĳd : godsdienstig-staatkundig dagblad,1950-02-09,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34351,nl
786,933,DDD:ddd:010886545:mpeg21.didl.xml.gz.xml,1950-02-09,933,../data/1950/02-09/DDD_010886545/DDD:ddd:010886545:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010886545,Nieuwsblad van het Noorden,1950-02-09,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,34,nl
787,935,DDD:ddd:010553961:mpeg21.didl.xml.gz.xml,1950-02-09,935,../data/1950/02-09/DDD_010553961/DDD:ddd:010553961:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010553961,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-02-09,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,193,nl
788,936,DDD:ddd:110584808:mpeg21.didl.xml.gz.xml,1950-02-09,936,../data/1950/02-09/DDD_110584808/DDD:ddd:110584808:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_110584808,De Telegraaf,1950-02-09,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19444,nl
789,937,DDD:ddd:010403176:mpeg21.didl.xml.gz.xml,1950-02-09,937,../data/1950/02-09/DDD_010403176/DDD:ddd:010403176:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010403176,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-02-09,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7787,nl
790,938,DDD:ddd:010475550:mpeg21.didl.xml.gz.xml,1950-02-09,938,../data/1950/02-09/DDD_010475550/DDD:ddd:010475550:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010475550,Het nieuwsblad voor Sumatra,1950-02-09,Medan,Deli Courant en De Sumatra post,KB C 937,3,482,nl
791,939,DDD:ddd:010417404:mpeg21.didl.xml.gz.xml,1950-02-09,939,../data/1950/02-09/DDD_010417404/DDD:ddd:010417404:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010417404,Limburgsch dagblad,1950-02-09,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,34,nl
792,940,DDD:ddd:010865689:mpeg21.didl.xml.gz.xml,1950-02-09,940,../data/1950/02-09/DDD_010865689/DDD:ddd:010865689:mpeg21.didl.xml.gz.xml,../data/1950/02-09/DDD_010865689,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-02-09,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,157,nl
793,941,DDD:ddd:010475637:mpeg21.didl.xml.gz.xml,1950-05-26,941,../data/1950/05-26/DDD_010475637/DDD:ddd:010475637:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010475637,Het nieuwsblad voor Sumatra,1950-05-26,Medan,Deli Courant en De Sumatra post,KB C 937,3,569,nl
794,942,DDD:ddd:110637405:mpeg21.didl.xml.gz.xml,1950-05-26,942,../data/1950/05-26/DDD_110637405/DDD:ddd:110637405:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_110637405,De West : nieuwsblad uit en voor Suriname,1950-05-26,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5110,nl
795,944,DDD:ddd:010852557:mpeg21.didl.xml.gz.xml,1950-05-26,944,../data/1950/05-26/DDD_010852557/DDD:ddd:010852557:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010852557,De waarheid,1950-05-26,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,323,nl
796,945,DDD:ddd:010862560:mpeg21.didl.xml.gz.xml,1950-05-26,945,../data/1950/05-26/DDD_010862560/DDD:ddd:010862560:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010862560,De locomotief : Samarangsch handels- en advertentie-blad,1950-05-26,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,220,nl
797,946,DDD:ddd:011210721:mpeg21.didl.xml.gz.xml,1950-05-26,946,../data/1950/05-26/DDD_011210721/DDD:ddd:011210721:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_011210721,De vrije pers : ochtendbulletin,1950-05-26,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,205,nl
798,947,DDD:ddd:010865774:mpeg21.didl.xml.gz.xml,1950-05-26,947,../data/1950/05-26/DDD_010865774/DDD:ddd:010865774:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010865774,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-05-26,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,242,nl
799,948,DDD:ddd:010417592:mpeg21.didl.xml.gz.xml,1950-05-26,948,../data/1950/05-26/DDD_010417592/DDD:ddd:010417592:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010417592,Limburgsch dagblad,1950-05-26,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,123,nl
800,949,DDD:ddd:010950304:mpeg21.didl.xml.gz.xml,1950-05-26,949,../data/1950/05-26/DDD_010950304/DDD:ddd:010950304:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010950304,Het vrĳe volk : democratisch-socialistisch dagblad,1950-05-26,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1531,nl
801,952,DDD:ddd:010733856:mpeg21.didl.xml.gz.xml,1950-05-26,952,../data/1950/05-26/DDD_010733856/DDD:ddd:010733856:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010733856,Nieuwsblad van Friesland : Hepkema's courant,1950-05-26,Heerenveen,J. Hepkema,Tresoar,76,63,nl
802,953,DDD:ddd:011199788:mpeg21.didl.xml.gz.xml,1950-05-26,953,../data/1950/05-26/DDD_011199788/DDD:ddd:011199788:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_011199788,De Tĳd : godsdienstig-staatkundig dagblad,1950-05-26,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34438,nl
803,954,DDD:ddd:011155372:mpeg21.didl.xml.gz.xml,1950-05-26,954,../data/1950/05-26/DDD_011155372/DDD:ddd:011155372:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_011155372,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-05-26,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12301,nl
804,955,DDD:ddd:110584896:mpeg21.didl.xml.gz.xml,1950-05-26,955,../data/1950/05-26/DDD_110584896/DDD:ddd:110584896:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_110584896,De Telegraaf,1950-05-26,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19532,nl
805,956,DDD:ddd:010480540:mpeg21.didl.xml.gz.xml,1950-05-26,956,../data/1950/05-26/DDD_010480540/DDD:ddd:010480540:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010480540,Het nieuws : algemeen dagblad,1950-05-26,Paramaribo,A.J. Morpurgo,KB C 197,7,2071,nl
806,957,DDD:ddd:010403263:mpeg21.didl.xml.gz.xml,1950-05-26,957,../data/1950/05-26/DDD_010403263/DDD:ddd:010403263:mpeg21.didl.xml.gz.xml,../data/1950/05-26/DDD_010403263,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-05-26,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7874,nl
807,958,DDD:ddd:010950450:mpeg21.didl.xml.gz.xml,1950-06-01,958,../data/1950/06-01/DDD_010950450/DDD:ddd:010950450:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010950450,Het vrĳe volk : democratisch-socialistisch dagblad,1950-06-01,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1535,nl
808,959,DDD:ddd:110584900:mpeg21.didl.xml.gz.xml,1950-06-01,959,../data/1950/06-01/DDD_110584900/DDD:ddd:110584900:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_110584900,De Telegraaf,1950-06-01,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19536,nl
809,960,DDD:ddd:011185171:mpeg21.didl.xml.gz.xml,1950-06-01,960,../data/1950/06-01/DDD_011185171/DDD:ddd:011185171:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_011185171,De Volksvriend,1950-06-01,"Orange City, Iowa",Henry Hospers,Roosevelt Study Center,76,34,nl
810,961,DDD:ddd:010852561:mpeg21.didl.xml.gz.xml,1950-06-01,961,../data/1950/06-01/DDD_010852561/DDD:ddd:010852561:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010852561,De waarheid,1950-06-01,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,326,nl
811,962,DDD:ddd:011210726:mpeg21.didl.xml.gz.xml,1950-06-01,962,../data/1950/06-01/DDD_011210726/DDD:ddd:011210726:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_011210726,De vrije pers : ochtendbulletin,1950-06-01,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,210,nl
812,963,DDD:ddd:011155376:mpeg21.didl.xml.gz.xml,1950-06-01,963,../data/1950/06-01/DDD_011155376/DDD:ddd:011155376:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_011155376,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-06-01,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12305,nl
813,964,DDD:ddd:010480544:mpeg21.didl.xml.gz.xml,1950-06-01,964,../data/1950/06-01/DDD_010480544/DDD:ddd:010480544:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010480544,Het nieuws : algemeen dagblad,1950-06-01,Paramaribo,A.J. Morpurgo,KB C 197,7,2075,nl
814,966,DDD:ddd:010475641:mpeg21.didl.xml.gz.xml,1950-06-01,966,../data/1950/06-01/DDD_010475641/DDD:ddd:010475641:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010475641,Het nieuwsblad voor Sumatra,1950-06-01,Medan,Deli Courant en De Sumatra post,KB C 937,3,573,nl
815,967,DDD:ddd:010403267:mpeg21.didl.xml.gz.xml,1950-06-01,967,../data/1950/06-01/DDD_010403267/DDD:ddd:010403267:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010403267,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-06-01,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7878,nl
816,968,DDD:ddd:011218897:mpeg21.didl.xml.gz.xml,1950-06-01,968,../data/1950/06-01/DDD_011218897/DDD:ddd:011218897:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_011218897,De Surinamer : nieuws- en advertentieblad,1950-06-01,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6707,nl
817,969,DDD:ddd:110637409:mpeg21.didl.xml.gz.xml,1950-06-01,969,../data/1950/06-01/DDD_110637409/DDD:ddd:110637409:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_110637409,De West : nieuwsblad uit en voor Suriname,1950-06-01,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5114,nl
818,970,DDD:ddd:010554009:mpeg21.didl.xml.gz.xml,1950-06-01,970,../data/1950/06-01/DDD_010554009/DDD:ddd:010554009:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010554009,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-06-01,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,241,nl
819,971,DDD:ddd:010417596:mpeg21.didl.xml.gz.xml,1950-06-01,971,../data/1950/06-01/DDD_010417596/DDD:ddd:010417596:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010417596,Limburgsch dagblad,1950-06-01,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,127,nl
820,972,DDD:ddd:010862564:mpeg21.didl.xml.gz.xml,1950-06-01,972,../data/1950/06-01/DDD_010862564/DDD:ddd:010862564:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010862564,De locomotief : Samarangsch handels- en advertentie-blad,1950-06-01,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,224,nl
821,973,DDD:ddd:010865778:mpeg21.didl.xml.gz.xml,1950-06-01,973,../data/1950/06-01/DDD_010865778/DDD:ddd:010865778:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_010865778,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-06-01,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,246,nl
822,974,DDD:ddd:011199792:mpeg21.didl.xml.gz.xml,1950-06-01,974,../data/1950/06-01/DDD_011199792/DDD:ddd:011199792:mpeg21.didl.xml.gz.xml,../data/1950/06-01/DDD_011199792,De Tĳd : godsdienstig-staatkundig dagblad,1950-06-01,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34442,nl
823,977,DDD:ddd:010886524:mpeg21.didl.xml.gz.xml,1950-01-16,977,../data/1950/01-16/DDD_010886524/DDD:ddd:010886524:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010886524,Nieuwsblad van het Noorden,1950-01-16,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,13,nl
824,978,DDD:ddd:110637334:mpeg21.didl.xml.gz.xml,1950-01-16,978,../data/1950/01-16/DDD_110637334/DDD:ddd:110637334:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_110637334,De West : nieuwsblad uit en voor Suriname,1950-01-16,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5033,nl
825,979,DDD:ddd:010417383:mpeg21.didl.xml.gz.xml,1950-01-16,979,../data/1950/01-16/DDD_010417383/DDD:ddd:010417383:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010417383,Limburgsch dagblad,1950-01-16,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,13,nl
826,980,DDD:ddd:010865668:mpeg21.didl.xml.gz.xml,1950-01-16,980,../data/1950/01-16/DDD_010865668/DDD:ddd:010865668:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010865668,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-01-16,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,136,nl
827,981,DDD:ddd:010850913:mpeg21.didl.xml.gz.xml,1950-01-16,981,../data/1950/01-16/DDD_010850913/DDD:ddd:010850913:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010850913,De waarheid,1950-01-16,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,215,nl
828,982,DDD:ddd:010950371:mpeg21.didl.xml.gz.xml,1950-01-16,982,../data/1950/01-16/DDD_010950371/DDD:ddd:010950371:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010950371,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1423,nl
829,983,DDD:ddd:010403155:mpeg21.didl.xml.gz.xml,1950-01-16,983,../data/1950/01-16/DDD_010403155/DDD:ddd:010403155:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010403155,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-01-16,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7766,nl
830,984,DDD:ddd:010475529:mpeg21.didl.xml.gz.xml,1950-01-16,984,../data/1950/01-16/DDD_010475529/DDD:ddd:010475529:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010475529,Het nieuwsblad voor Sumatra,1950-01-16,Medan,Deli Courant en De Sumatra post,KB C 937,3,461,nl
831,985,DDD:ddd:010733799:mpeg21.didl.xml.gz.xml,1950-01-16,985,../data/1950/01-16/DDD_010733799/DDD:ddd:010733799:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010733799,Nieuwsblad van Friesland : Hepkema's courant,1950-01-16,Heerenveen,J. Hepkema,Tresoar,76,7,nl
832,987,DDD:ddd:010480432:mpeg21.didl.xml.gz.xml,1950-01-16,987,../data/1950/01-16/DDD_010480432/DDD:ddd:010480432:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010480432,Het nieuws : algemeen dagblad,1950-01-16,Paramaribo,A.J. Morpurgo,KB C 197,7,1963,nl
833,988,DDD:ddd:010862584:mpeg21.didl.xml.gz.xml,1950-01-16,988,../data/1950/01-16/DDD_010862584/DDD:ddd:010862584:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_010862584,De locomotief : Samarangsch handels- en advertentie-blad,1950-01-16,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,114,nl
834,989,DDD:ddd:011210617:mpeg21.didl.xml.gz.xml,1950-01-16,989,../data/1950/01-16/DDD_011210617/DDD:ddd:011210617:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_011210617,De vrije pers : ochtendbulletin,1950-01-16,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,97,nl
835,990,DDD:ddd:110584787:mpeg21.didl.xml.gz.xml,1950-01-16,990,../data/1950/01-16/DDD_110584787/DDD:ddd:110584787:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_110584787,De Telegraaf,1950-01-16,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19423,nl
836,991,DDD:ddd:011155262:mpeg21.didl.xml.gz.xml,1950-01-16,991,../data/1950/01-16/DDD_011155262/DDD:ddd:011155262:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_011155262,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-01-16,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12191,nl
837,992,DDD:ddd:011199678:mpeg21.didl.xml.gz.xml,1950-01-16,992,../data/1950/01-16/DDD_011199678/DDD:ddd:011199678:mpeg21.didl.xml.gz.xml,../data/1950/01-16/DDD_011199678,De Tĳd : godsdienstig-staatkundig dagblad,1950-01-16,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34330,nl
838,993,DDD:ddd:010480534:mpeg21.didl.xml.gz.xml,1950-05-19,993,../data/1950/05-19/DDD_010480534/DDD:ddd:010480534:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010480534,Het nieuws : algemeen dagblad,1950-05-19,Paramaribo,A.J. Morpurgo,KB C 197,7,2065,nl
839,994,DDD:ddd:010733853:mpeg21.didl.xml.gz.xml,1950-05-19,994,../data/1950/05-19/DDD_010733853/DDD:ddd:010733853:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010733853,Nieuwsblad van Friesland : Hepkema's courant,1950-05-19,Heerenveen,J. Hepkema,Tresoar,76,60,nl
840,996,DDD:ddd:010950298:mpeg21.didl.xml.gz.xml,1950-05-19,996,../data/1950/05-19/DDD_010950298/DDD:ddd:010950298:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010950298,Het vrĳe volk : democratisch-socialistisch dagblad,1950-05-19,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1525,nl
841,997,DDD:ddd:010475631:mpeg21.didl.xml.gz.xml,1950-05-19,997,../data/1950/05-19/DDD_010475631/DDD:ddd:010475631:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010475631,Het nieuwsblad voor Sumatra,1950-05-19,Medan,Deli Courant en De Sumatra post,KB C 937,3,563,nl
842,999,DDD:ddd:010852551:mpeg21.didl.xml.gz.xml,1950-05-19,999,../data/1950/05-19/DDD_010852551/DDD:ddd:010852551:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010852551,De waarheid,1950-05-19,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,317,nl
843,1000,DDD:ddd:011199782:mpeg21.didl.xml.gz.xml,1950-05-19,1000,../data/1950/05-19/DDD_011199782/DDD:ddd:011199782:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_011199782,De Tĳd : godsdienstig-staatkundig dagblad,1950-05-19,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34432,nl
844,1001,DDD:ddd:010865768:mpeg21.didl.xml.gz.xml,1950-05-19,1001,../data/1950/05-19/DDD_010865768/DDD:ddd:010865768:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010865768,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-05-19,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,236,nl
845,1002,DDD:ddd:010417586:mpeg21.didl.xml.gz.xml,1950-05-19,1002,../data/1950/05-19/DDD_010417586/DDD:ddd:010417586:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010417586,Limburgsch dagblad,1950-05-19,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,117,nl
846,1003,DDD:ddd:010403257:mpeg21.didl.xml.gz.xml,1950-05-19,1003,../data/1950/05-19/DDD_010403257/DDD:ddd:010403257:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010403257,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-05-19,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7868,nl
847,1004,DDD:ddd:011155366:mpeg21.didl.xml.gz.xml,1950-05-19,1004,../data/1950/05-19/DDD_011155366/DDD:ddd:011155366:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_011155366,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-05-19,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12295,nl
848,1005,DDD:ddd:010862554:mpeg21.didl.xml.gz.xml,1950-05-19,1005,../data/1950/05-19/DDD_010862554/DDD:ddd:010862554:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_010862554,De locomotief : Samarangsch handels- en advertentie-blad,1950-05-19,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,214,nl
849,1006,DDD:ddd:011210715:mpeg21.didl.xml.gz.xml,1950-05-19,1006,../data/1950/05-19/DDD_011210715/DDD:ddd:011210715:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_011210715,De vrije pers : ochtendbulletin,1950-05-19,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,199,nl
850,1007,DDD:ddd:110584890:mpeg21.didl.xml.gz.xml,1950-05-19,1007,../data/1950/05-19/DDD_110584890/DDD:ddd:110584890:mpeg21.didl.xml.gz.xml,../data/1950/05-19/DDD_110584890,De Telegraaf,1950-05-19,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19526,nl
851,1008,DDD:ddd:010476447:mpeg21.didl.xml.gz.xml,1950-11-29,1008,../data/1950/11-29/DDD_010476447/DDD:ddd:010476447:mpeg21.didl.xml.gz.xml,../data/1950/11-29/DDD_010476447,Het nieuwsblad voor Sumatra,1950-11-29,Medan,Deli Courant en De Sumatra post,KB C 937,3,698,nl
852,1009,DDD:ddd:011155532:mpeg21.didl.xml.gz.xml,1950-11-29,1009,../data/1950/11-29/DDD_011155532/DDD:ddd:011155532:mpeg21.didl.xml.gz.xml,../data/1950/11-29/DDD_011155532,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-11-29,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101553,79,12460,nl
